donor_name,Code type,recipient_name,2017,2018,2019,2020,2021,rank
Japan,Reproductive health care and family planning,Afghanistan,0.251691,0.057396,0.20324399999999998,0.041727,0.5279860000000001,19
Japan,Reproductive health care and family planning,Angola,0.7358560000000001,2.081639,0.5775980000000001,0.514882,0.41479,20
Japan,Reproductive health care and family planning,Türkiye,0.606131,0.202581,0.0,0.219137,0.363823,21
Japan,Reproductive health care and family planning,Burundi,0.22689,0.126367,0.111719,0.23590900000000004,0.351167,22
Japan,Reproductive health care and family planning,Rwanda,0.0,0.230587,0.0,0.0,0.31557699999999994,23
Japan,Reproductive health care and family planning,Iraq,4.84905,1.215484,0.665508,0.657411,0.30375,24
Japan,Reproductive health care and family planning,Madagascar,0.0,0.006934,0.801104,0.593026,0.302846,25
Japan,Reproductive health care and family planning,Kenya,0.061872,0.436198,0.005783,0.021037999999999998,0.276209,26
Japan,Reproductive health care and family planning,Namibia,0.003549,0.0,0.005854,0.001966,0.27,27
Japan,Reproductive health care and family planning,Sierra Leone,0.304309,0.092084,0.056106,0.030378,0.265799,28
Japan,Reproductive health care and family planning,Syrian Arab Republic,1.797406,0.8344570000000001,1.001847,0.967748,0.234205,29
Japan,Reproductive health care and family planning,Papua New Guinea,0.0,0.0,0.03177,0.13102,0.209845,30
Japan,Reproductive health care and family planning,Myanmar,0.19617400000000002,1.393916,0.443852,0.929686,0.179992,31
Japan,Reproductive health care and family planning,El Salvador,0.0,0.2023,0.16138699999999997,0.107161,0.170151,32
Japan,Reproductive health care and family planning,Malawi,0.033201,0.5102679999999999,0.164134,0.196457,0.153778,33
Japan,Reproductive health care and family planning,Gabon,0.09301999999999999,0.00764,0.0,0.090186,0.148209,34
Japan,Reproductive health care and family planning,Lebanon,0.0,0.0,0.0,0.0,0.137222,35
Japan,Reproductive health care and family planning,Bolivia,0.755794,0.692207,0.793447,0.6544679999999999,0.128665,36
Japan,Reproductive health care and family planning,Mongolia,0.026708,0.15923,0.727884,0.13126200000000002,0.104526,37
Japan,Reproductive health care and family planning,Tunisia,0.0,0.004926,0.0,0.0,0.093395,38
Japan,Reproductive health care and family planning,Nepal,0.136356,0.177711,0.227436,0.018857,0.081819,39
Japan,Reproductive health care and family planning,Thailand,0.059616,0.19367,0.188651,0.09954,0.072947,40
Japan,Reproductive health care and family planning,Brazil,0.078372,0.102366,0.040390999999999996,0.084899,0.052475,41
Japan,Reproductive health care and family planning,Tanzania,0.0,0.023416,0.015894,0.09873699999999999,0.042081,42
Japan,Reproductive health care and family planning,"South of Sahara, regional",0.0,0.0,0.067962,0.092348,0.041749,43
Japan,Reproductive health care and family planning,Philippines,0.003724,0.0,0.0,0.6677989999999999,0.039720000000000005,44
Japan,Reproductive health care and family planning,Panama,0.0,0.025349999999999998,0.0,0.030344,0.024701,45
Japan,Reproductive health care and family planning,Peru,0.0,0.032129,0.009395,0.014817,0.023646,46
Japan,Reproductive health care and family planning,Honduras,0.8999250000000001,0.8601679999999999,0.021989,0.032417,0.022665,47
Japan,Reproductive health care and family planning,Paraguay,0.0,0.049271,0.018791,0.045233999999999996,0.019392,48
Japan,Reproductive health care and family planning,Timor-Leste,0.028928000000000002,0.0,0.037202,0.013281,0.018681,49
Japan,Reproductive health care and family planning,Zambia,0.641917,0.46167600000000003,0.308912,0.007173,0.018347000000000002,50
Japan,Reproductive health care and family planning,Ecuador,0.0,0.015427,0.0,0.015137,0.017132,51
Japan,Reproductive health care and family planning,Nigeria,1.028653,0.736094,0.156775,0.022571,0.016031999999999998,52
Japan,Reproductive health care and family planning,Burkina Faso,0.011235,0.006989,0.023332,1.806259,0.008783000000000001,53
Japan,Reproductive health care and family planning,Benin,0.010162,0.022269,0.012544,0.0,0.008783000000000001,54
Japan,Reproductive health care and family planning,Bangladesh,0.44101199999999996,2.314106,0.6001190000000001,0.833614,0.008508,55
Japan,Reproductive health care and family planning,Sudan,0.47415999999999997,0.38691800000000004,0.019008,0.014379,0.008508,56
Japan,Reproductive health care and family planning,Georgia,0.0,0.0,0.021807,0.007094,0.008013,57
Japan,Reproductive health care and family planning,Democratic Republic of the Congo,0.5609470000000001,0.989209,0.863422,0.044725,0.007686,58
Japan,Reproductive health care and family planning,Micronesia,0.0,0.0,0.007403,0.0,0.006704,59
Japan,Reproductive health care and family planning,Marshall Islands,0.0,0.0,0.0,0.0,0.006704,60
Japan,Reproductive health care and family planning,Mexico,0.0,0.022196,0.049808000000000005,0.024356,0.006546,61
Japan,Reproductive health care and family planning,Cameroon,0.042988,0.006026,0.0,0.0,0.005748,62
Japan,Reproductive health care and family planning,Dominican Republic,0.540012,0.053783,0.009757,0.028686999999999997,0.005309,63
Japan,Reproductive health care and family planning,Guinea,0.005347,0.014922,0.008565,0.0,0.004391,64
Japan,Reproductive health care and family planning,Niger,0.024433,0.0,0.031306,0.002804,0.003751,65
Japan,Reproductive health care and family planning,Jordan,1.227164,0.545836,0.359533,0.14463,0.002654,66
Japan,Reproductive health care and family planning,Sri Lanka,0.0,0.0,0.008545,0.0,0.002654,67
Japan,Reproductive health care and family planning,Togo,0.0,0.0,0.008565,0.0,0.002194,68
Japan,Reproductive health care and family planning,Liberia,0.106227,0.017298,0.07334099999999999,0.001808,0.001654,69
Japan,Reproductive health care and family planning,Chad,0.022342,0.006953,0.508484,0.0,0.001097,70
Japan,Reproductive health care and family planning,Fiji,0.021985,0.0,0.023168,0.0058200000000000005,0.00065,71
Japan,Reproductive health care and family planning,Guinea-Bissau,0.012382,0.0,0.016782,0.001866,0.00065,72
Japan,Reproductive health care and family planning,Bhutan,0.00487,0.0,0.008266,0.001401,0.00065,73
Japan,Reproductive health care and family planning,Cabo Verde,0.0,0.008704,0.0,0.0,0.000602,74
Japan,Reproductive health care and family planning,Nicaragua,2.31304,0.29196300000000003,0.872952,0.243002,0.0,75
Japan,Reproductive health care and family planning,Yemen,0.0,0.0,0.301697,0.157778,0.0,76
Japan,Reproductive health care and family planning,Equatorial Guinea,0.0,0.0,0.018791,0.035081,0.0,77
Japan,Reproductive health care and family planning,Malaysia,0.0,0.0,0.0688,0.024337,0.0,78
Japan,Reproductive health care and family planning,Colombia,0.0,0.029129,0.009395,0.014394,0.0,79
Japan,Reproductive health care and family planning,Turkmenistan,0.0,0.0,0.020315,0.008206,0.0,80
Japan,Reproductive health care and family planning,Kazakhstan,0.0,0.0,0.018179,0.008206,0.0,81
Japan,Reproductive health care and family planning,Uzbekistan,0.003054,0.0,0.014045,0.008206,0.0,82
Japan,Reproductive health care and family planning,Kyrgyzstan,0.047143,3.59531,0.014408,0.005471,0.0,83
Japan,Reproductive health care and family planning,Azerbaijan,0.012639,0.0,0.011659,0.005471,0.0,84
Japan,Reproductive health care and family planning,Samoa,0.009447,0.0,0.013866,0.004419,0.0,85
Japan,Reproductive health care and family planning,Lesotho,0.024424,0.0,0.017463,0.002804,0.0,86
Japan,Reproductive health care and family planning,Mauritius,0.0,0.0,0.006825,0.001966,0.0,87
Japan,Reproductive health care and family planning,Botswana,0.006099,0.008621,0.005746,0.001966,0.0,88
Japan,Reproductive health care and family planning,"Central Asia, regional",0.0,0.0,0.000868,0.000736,0.0,89
Japan,Reproductive health care and family planning,Sao Tome and Principe,0.016986,0.022186,0.019553,0.000465,0.0,90
Japan,Reproductive health care and family planning,Ethiopia,0.131742,0.0,0.39753,0.0,0.0,91
Japan,Reproductive health care and family planning,Armenia,0.0,0.0,0.090589,0.0,0.0,92
Japan,Reproductive health care and family planning,Lao People's Democratic Republic,0.993709,0.829022,0.03973,0.0,0.0,93
Japan,Reproductive health care and family planning,"Far East Asia, regional",0.0,0.0,0.020005,0.0,0.0,94
Japan,Reproductive health care and family planning,Solomon Islands,0.0,0.0,0.014806,0.0,0.0,95
Japan,Reproductive health care and family planning,Nauru,0.0,0.0,0.010572,0.0,0.0,96
Japan,Reproductive health care and family planning,Egypt,0.0,0.0,0.00837,0.0,0.0,97
Japan,Reproductive health care and family planning,Niue,0.01207,0.0,0.008319,0.0,0.0,98
Japan,Reproductive health care and family planning,"Africa, regional",0.09214800000000001,1.1367760000000002,0.0,0.0,0.0,99
Japan,Reproductive health care and family planning,Jamaica,0.068167,0.082099,0.0,0.0,0.0,100
Japan,Reproductive health care and family planning,India,0.196513,0.016702,0.0,0.0,0.0,101
Japan,Reproductive health care and family planning,Mauritania,0.0,0.006649,0.0,0.0,0.0,102
Japan,Reproductive health care and family planning,South Africa,0.006319,0.003219,0.0,0.0,0.0,103
Japan,Reproductive health care and family planning,"Middle East, regional",1.163364,0.0,0.0,0.0,0.0,104
Japan,Reproductive health care and family planning,Somalia,1.1190529999999999,0.0,0.0,0.0,0.0,105
Japan,Reproductive health care and family planning,Maldives,0.023535,0.0,0.0,0.0,0.0,106
Japan,Reproductive health care and family planning,Kiribati,0.014748,0.0,0.0,0.0,0.0,107
Japan,Reproductive health care and family planning,Haiti,0.014546,0.0,0.0,0.0,0.0,108
Japan,Reproductive health care and family planning,Morocco,0.012931999999999999,0.0,0.0,0.0,0.0,109
Japan,Reproductive health care and family planning,Guyana,0.011758,0.0,0.0,0.0,0.0,110
Japan,Reproductive health care and family planning,Moldova,0.008649,0.0,0.0,0.0,0.0,111
Japan,Reproductive health care and family planning,Eswatini,0.004008,0.0,0.0,0.0,0.0,112
Ireland,Family planning,Kenya,0.0,0.0,0.024224,0.025894,0.022351,1
Ireland,Family planning,Ethiopia,0.0,0.0,0.007563,0.015679,0.004612,2
Ireland,Family planning,Tanzania,0.0,1.218743,0.0,0.0,0.0,3
Ireland,Family planning,Bolivia,0.034038,0.033769,0.0,0.0,0.0,4
Ireland,Family planning,Sierra Leone,0.015513,0.015485,0.0,0.0,0.0,5
Ireland,Family planning,Uganda,0.039283,0.012187,0.0,0.0,0.0,6
Ireland,Reproductive health care,Uganda,0.15704100000000001,0.11834,0.014298,0.027111999999999997,0.9726899999999999,1
Ireland,Reproductive health care,Liberia,0.0,0.0,0.118168,0.025323,0.500998,2
Ireland,Reproductive health care,Mozambique,0.0,0.0,1.087141,1.621337,0.354778,3
Ireland,Reproductive health care,Kenya,0.032243,0.217395,0.16142700000000001,0.180921,0.141845,4
Ireland,Reproductive health care,Tanzania,0.0,0.0,1.392219,1.238755,0.059071,5
Ireland,Reproductive health care,Nigeria,0.0,0.0,0.0,0.022292,0.048221,6
Ireland,Reproductive health care,India,0.0,0.037937,0.009847,0.0,0.024854,7
Ireland,Reproductive health care,South Sudan,0.142203,0.103236,0.0,0.015926,0.012307,8
Ireland,Reproductive health care,Malawi,0.0,0.0,0.0,0.0,0.005913,9
Ireland,Reproductive health care,Ethiopia,0.0,0.0,0.004963,0.006414,0.004021,10
Ireland,Reproductive health care,Sierra Leone,1.170475,0.002554,0.004632,0.625372,0.0,11
Ireland,Reproductive health care,Zimbabwe,0.0,0.0,0.354503,0.356338,0.0,12
Ireland,Reproductive health care,Mexico,0.0,0.0,0.0,0.005939,0.0,13
Ireland,Reproductive health care,Bolivia,0.034038,0.033769,0.0,0.0,0.0,14
Ireland,Reproductive health care,Unspecified,0.614234,0.0,0.0,0.0,0.0,15
Ireland,Reproductive health care and family planning,Uganda,0.196324,0.130527,0.014298,0.027111999999999997,0.9726899999999999,1
Ireland,Reproductive health care and family planning,Liberia,0.0,0.0,0.118168,0.025323,0.500998,2
Ireland,Reproductive health care and family planning,Mozambique,0.0,0.0,1.087141,1.621337,0.354778,3
Ireland,Reproductive health care and family planning,Kenya,0.032243,0.217395,0.185651,0.206815,0.164196,4
Ireland,Reproductive health care and family planning,Tanzania,0.0,1.218743,1.392219,1.238755,0.059071,5
Ireland,Reproductive health care and family planning,Nigeria,0.0,0.0,0.0,0.022292,0.048221,6
Ireland,Reproductive health care and family planning,India,0.0,0.037937,0.009847,0.0,0.024854,7
Ireland,Reproductive health care and family planning,South Sudan,0.142203,0.103236,0.0,0.015926,0.012307,8
Ireland,Reproductive health care and family planning,Ethiopia,0.0,0.0,0.012526,0.022092999999999998,0.008633,9
Ireland,Reproductive health care and family planning,Malawi,0.0,0.0,0.0,0.0,0.005913,10
Ireland,Reproductive health care and family planning,Sierra Leone,1.185988,0.018039,0.004632,0.625372,0.0,11
Ireland,Reproductive health care and family planning,Zimbabwe,0.0,0.0,0.354503,0.356338,0.0,12
Ireland,Reproductive health care and family planning,Mexico,0.0,0.0,0.0,0.005939,0.0,13
Ireland,Reproductive health care and family planning,Bolivia,0.068076,0.067538,0.0,0.0,0.0,14
Ireland,Reproductive health care and family planning,Unspecified,0.614234,0.0,0.0,0.0,0.0,15
Multilateral donors (total),Family planning,Nigeria,0.179883,40.02656,0.04753,3.14589,25.118942,1
Multilateral donors (total),Family planning,Democratic Republic of the Congo,5.3356770000000004,5.307641,4.8350610000000005,7.121927,5.8097140000000005,2
Multilateral donors (total),Family planning,Pakistan,1.772103,0.094412,0.5224719999999999,5.546678,4.011969,3
Multilateral donors (total),Family planning,Burkina Faso,4.820335,6.572196,2.861732,3.008165,2.006878,4
Multilateral donors (total),Family planning,Niger,1.931546,10.316763,21.915765999999998,2.1012009999999997,1.8578299999999999,5
Multilateral donors (total),Family planning,Cameroon,0.295914,0.034852,0.285388,0.585589,1.050595,6
Multilateral donors (total),Family planning,Ethiopia,0.389358,0.349573,1.105812,0.739374,0.968174,7
Multilateral donors (total),Family planning,Tanzania,0.004012,0.343522,0.203219,0.8086049999999999,0.931584,8
Multilateral donors (total),Family planning,Burundi,0.989306,0.731004,0.402553,0.461306,0.918445,9
Multilateral donors (total),Family planning,Benin,0.012118,0.113896,0.558069,0.700188,0.8622759999999999,10
Multilateral donors (total),Family planning,Kenya,0.141883,0.0,0.123184,0.334461,0.759587,11
Multilateral donors (total),Family planning,"America, regional",0.0,4.1e-05,0.0,0.5668749999999999,0.7566269999999999,12
Multilateral donors (total),Family planning,Mozambique,0.08129099999999999,0.028941,0.066981,1.901165,0.734227,13
Multilateral donors (total),Family planning,Guinea,0.135345,0.291904,0.381404,0.648399,0.648045,14
Multilateral donors (total),Family planning,Togo,0.05692699999999999,0.234957,0.637269,0.61734,0.616485,15
Multilateral donors (total),Family planning,Cabo Verde,0.560131,0.560983,0.572146,0.555796,0.597955,16
Multilateral donors (total),Family planning,Bangladesh,0.241879,0.195033,0.451335,0.559932,0.55267,17
Multilateral donors (total),Family planning,Lao People's Democratic Republic,1.176809,1.787524,2.181157,0.823444,0.52495,18
Multilateral donors (total),Family planning,Nepal,-2e-06,0.021806,0.084732,0.05897,0.506509,19
Multilateral donors (total),Family planning,"Middle East, regional",0.238858,0.14995,0.066951,0.077195,0.484722,20
Multilateral donors (total),Family planning,Malawi,0.113443,0.26968000000000003,0.15115099999999998,0.126883,0.455273,21
Multilateral donors (total),Family planning,South Africa,9.2e-05,0.070586,0.024107,0.359373,0.441518,22
Multilateral donors (total),Family planning,Côte d'Ivoire,0.501214,0.390324,1.184307,0.7149650000000001,0.43840900000000005,23
Multilateral donors (total),Family planning,Brazil,0.067948,0.27435499999999996,0.389264,1.291609,0.343646,24
Multilateral donors (total),Family planning,Mauritius,0.0,0.335877,0.003827,0.00269,0.332638,25
Multilateral donors (total),Family planning,Madagascar,0.224675,0.175195,0.176095,0.154455,0.317183,26
Multilateral donors (total),Family planning,Guatemala,0.000581,0.379571,0.488678,0.371494,0.300311,27
Multilateral donors (total),Family planning,Honduras,0.032967,0.102019,0.054648,0.027327,0.298995,28
Multilateral donors (total),Family planning,Papua New Guinea,0.046347,0.170669,0.256593,0.083958,0.296535,29
Multilateral donors (total),Family planning,Egypt,0.116104,0.44113600000000003,0.356729,0.537008,0.280661,30
Multilateral donors (total),Family planning,Türkiye,0.021213,0.112992,0.130126,0.137346,0.268284,31
Multilateral donors (total),Family planning,Eswatini,0.010541,0.094142,0.20059,0.190915,0.260974,32
Multilateral donors (total),Family planning,Sierra Leone,0.210947,0.243695,0.41235700000000003,0.147362,0.248924,33
Multilateral donors (total),Family planning,Mauritania,0.022005000000000004,0.0,0.0,0.022553,0.240889,34
Multilateral donors (total),Family planning,"Asia, regional",0.317443,0.42122200000000004,0.23228500000000002,0.0014459999999999998,0.237196,35
Multilateral donors (total),Family planning,Mali,0.069525,0.2639,0.422257,0.25888100000000003,0.221963,36
Multilateral donors (total),Family planning,India,0.883267,1.599548,1.1516959999999998,1.283974,0.22004,37
Multilateral donors (total),Family planning,Mexico,0.0,0.114507,0.16771,0.034238,0.208339,38
Multilateral donors (total),Family planning,Senegal,0.310925,0.224662,0.510999,0.285315,0.206679,39
Multilateral donors (total),Family planning,Tajikistan,0.051948,0.08280499999999999,0.08723199999999999,0.138814,0.1957,40
Multilateral donors (total),Family planning,Uganda,2.869319,2.4002019999999997,1.079438,0.06916800000000001,0.188153,41
Multilateral donors (total),Family planning,"Africa, regional",0.0,0.0,0.0,0.0,0.184826,42
Multilateral donors (total),Family planning,Kyrgyzstan,0.057760000000000006,0.080784,0.179055,0.134752,0.178836,43
Multilateral donors (total),Family planning,Timor-Leste,0.017183,0.0,0.06698899999999999,0.042638,0.164841,44
Multilateral donors (total),Family planning,Zambia,0.072921,0.0,0.13956400000000002,0.07979,0.162747,45
Multilateral donors (total),Family planning,West Bank and Gaza Strip,0.021909,0.02633,0.013287,0.123587,0.150779,46
Multilateral donors (total),Family planning,Colombia,0.0,0.087365,0.170289,0.066307,0.131073,47
Multilateral donors (total),Family planning,Peru,0.0,0.0,0.132484,0.106011,0.126487,48
Multilateral donors (total),Family planning,Costa Rica,0.0,0.0,0.0,0.0,0.123308,49
Multilateral donors (total),Family planning,Sao Tome and Principe,0.0,0.14936,0.092584,0.018831,0.118253,50
Multilateral donors (total),Family planning,Congo,0.0,0.005954,0.030482,0.018161,0.11762199999999999,51
Multilateral donors (total),Family planning,Nicaragua,0.0,0.087102,0.107794,0.047572,0.10689699999999999,52
Multilateral donors (total),Family planning,Dominican Republic,0.028129,0.012187,0.097993,0.169904,0.106618,53
Multilateral donors (total),Family planning,Namibia,0.014966,0.069263,0.100151,0.145789,0.105292,54
Multilateral donors (total),Family planning,Serbia,0.001127,0.0,0.033749,0.025402,0.104083,55
Multilateral donors (total),Family planning,Cuba,0.0,0.091068,0.099449,0.123077,0.103902,56
Multilateral donors (total),Family planning,Chad,0.07798999999999999,0.175538,0.414422,0.098525,0.103444,57
Multilateral donors (total),Family planning,Argentina,0.0,0.070703,0.078392,0.073102,0.097027,58
Multilateral donors (total),Family planning,Gambia,0.031924,0.041525,0.022108000000000003,0.186268,0.095982,59
Multilateral donors (total),Family planning,Bhutan,0.022611,0.012359,0.26545,0.111508,0.085166,60
Multilateral donors (total),Family planning,Ghana,0.037656999999999996,0.04209500000000001,0.067748,0.0593,0.084821,61
Multilateral donors (total),Family planning,Angola,0.005754,0.135087,0.25844,0.051942,0.084685,62
Multilateral donors (total),Family planning,Lebanon,0.019265,0.0,0.041644,0.047976,0.083153,63
Multilateral donors (total),Family planning,Jamaica,0.0,0.0,0.0,0.0,0.082899,64
Multilateral donors (total),Family planning,Uzbekistan,0.0,0.0,0.086496,0.213957,0.081425,65
Multilateral donors (total),Family planning,Eritrea,0.0,0.0,0.134565,0.075164,0.079631,66
Multilateral donors (total),Family planning,Moldova,0.148501,0.012412,0.075769,0.038066,0.079601,67
Multilateral donors (total),Family planning,Iran,0.0,0.0,0.0,0.027508,0.077951,68
Multilateral donors (total),Family planning,Sudan,0.619204,0.043246,0.02655,0.300903,0.077169,69
Multilateral donors (total),Family planning,South Sudan,0.001879,0.0,0.003888,0.036939,0.072978,70
Multilateral donors (total),Family planning,China (People's Republic of),0.018878,0.254471,0.256593,0.302906,0.071464,71
Multilateral donors (total),Family planning,Afghanistan,0.360717,1.0765959999999999,0.318354,0.09664299999999999,0.068662,72
Multilateral donors (total),Family planning,Iraq,0.0,0.0,0.396437,0.094761,0.066256,73
Multilateral donors (total),Family planning,Rwanda,0.035628,0.571623,0.18465299999999998,0.0944,0.065388,74
Multilateral donors (total),Family planning,"Europe, regional",0.0,0.0,0.017636,0.0,0.063778,75
Multilateral donors (total),Family planning,Paraguay,0.03757,0.015604999999999999,0.009823,0.050347,0.061631,76
Multilateral donors (total),Family planning,Lesotho,0.0,0.061902,0.090027,0.052676,0.059903000000000005,77
Multilateral donors (total),Family planning,Kazakhstan,0.034141,0.14146,0.008824,0.048773,0.05936,78
Multilateral donors (total),Family planning,Algeria,0.00493,0.08597400000000001,0.0,0.002892,0.059159,79
Multilateral donors (total),Family planning,Maldives,0.0,0.0,0.0,0.004625,0.0587,80
Multilateral donors (total),Family planning,Cambodia,0.045642,0.055948,0.119325,0.038428,0.057659,81
Multilateral donors (total),Family planning,Zimbabwe,0.0,0.034788,0.0,1.690208,0.054071,82
Multilateral donors (total),Family planning,Georgia,0.005435,0.045169,0.067789,0.043085,0.051765,83
Multilateral donors (total),Family planning,Albania,0.010447,0.0,0.055679,0.044074,0.051187,84
Multilateral donors (total),Family planning,Comoros,0.016509000000000003,0.01611,0.135942,0.15656,0.049792,85
Multilateral donors (total),Family planning,Guinea-Bissau,0.0,0.0,0.011175,0.041437,0.02733,86
Multilateral donors (total),Family planning,Djibouti,0.01185,0.0,0.049555,0.001499,0.02494,87
Multilateral donors (total),Family planning,Bolivia,0.0,0.003224,0.030869,0.006039,0.024918000000000003,88
Multilateral donors (total),Family planning,Indonesia,0.479212,0.000355,0.01929,0.004285,0.024439,89
Multilateral donors (total),Family planning,Armenia,0.005507,0.001838,0.0,0.0,0.023309,90
Multilateral donors (total),Family planning,Mongolia,0.0,0.002289,0.014181,0.005912,0.022023,91
Multilateral donors (total),Family planning,North Macedonia,0.0,0.0,0.0,0.011686,0.019511,92
Multilateral donors (total),Family planning,Tunisia,0.0,0.0,0.008529,0.026391,0.018798,93
Multilateral donors (total),Family planning,Morocco,-0.000149,0.004664,0.100063,0.00522,0.014960000000000001,94
Multilateral donors (total),Family planning,Botswana,0.021078,0.105028,0.005577,0.000723,0.014879,95
Multilateral donors (total),Family planning,Myanmar,0.10212700000000001,0.083588,1.10434,0.210118,0.014572,96
Multilateral donors (total),Family planning,Panama,0.0,0.0,0.125022,0.046753,0.013676,97
Multilateral donors (total),Family planning,Bosnia and Herzegovina,0.001428,0.020054000000000002,0.009502,0.000564,0.013324,98
Multilateral donors (total),Family planning,Belarus,0.0,0.003794,0.052415,0.007401,0.01032,99
Multilateral donors (total),Family planning,Yemen,0.0,0.0,0.0,0.011101,0.00934,100
Multilateral donors (total),Family planning,Libya,0.0,0.0,0.14513500000000001,0.041543000000000004,0.009258,101
Multilateral donors (total),Family planning,Malaysia,0.063002,0.0,0.0,0.001978,0.009133,102
Multilateral donors (total),Family planning,Central African Republic,0.0,0.0,0.133379,0.041224,0.006436,103
Multilateral donors (total),Family planning,Haiti,0.637702,0.01338,0.021957,0.112784,0.006294,104
Multilateral donors (total),Family planning,Kosovo,0.008513,0.025556,0.057538,0.036056,0.006226,105
Multilateral donors (total),Family planning,Sri Lanka,0.0,0.003611,0.003131,0.025275,0.00326,106
Multilateral donors (total),Family planning,Jordan,0.0,0.0,0.001874,0.284336,0.001944,107
Multilateral donors (total),Family planning,Philippines,1.6468960000000001,2.117744,-0.000248,0.074878,0.00192,108
Multilateral donors (total),Family planning,El Salvador,0.021097,0.0,0.001121,0.0,0.001613,109
Multilateral donors (total),Family planning,Turkmenistan,0.003861,0.15888000000000002,0.110979,0.135432,0.001162,110
Multilateral donors (total),Family planning,Liberia,0.047138,0.268359,0.195859,0.282869,0.000475,111
Multilateral donors (total),Family planning,Ukraine,0.0,0.0,0.0,0.0,7.5e-05,112
Multilateral donors (total),Family planning,Somalia,0.0,0.0,0.065244,0.025487,3e-06,113
Multilateral donors (total),Family planning,Unspecified,22.33786,0.388034,1.169996,1.567959,0.0,114
Multilateral donors (total),Family planning,"Caribbean, regional",0.0,0.0,0.0,0.596382,0.0,115
Multilateral donors (total),Family planning,"South of Sahara, regional",0.36688899999999997,0.22651,0.0,0.22947,0.0,116
Multilateral donors (total),Family planning,"Melanesia, regional",0.0,0.0,0.0,0.184014,0.0,117
Multilateral donors (total),Family planning,Syrian Arab Republic,0.0,0.0,0.0,0.067424,0.0,118
Multilateral donors (total),Family planning,"South America, regional",0.0,0.0,0.10839299999999999,0.026582,0.0,119
Multilateral donors (total),Family planning,Azerbaijan,0.0,0.012832,0.152362,0.016407,0.0,120
Multilateral donors (total),Family planning,"Caribbean & Central America, regional",0.0,0.085405,0.71463,0.0,0.0,121
Multilateral donors (total),Family planning,"Western Africa, regional",0.0,0.0,0.280161,0.0,0.0,122
Multilateral donors (total),Family planning,Venezuela,0.000114,0.086823,0.076562,0.0,0.0,123
Multilateral donors (total),Family planning,Gabon,0.147343,0.0,0.031234,0.0,0.0,124
Multilateral donors (total),Family planning,States Ex-Yugoslavia unspecified,0.0,0.0,0.031145,0.0,0.0,125
Multilateral donors (total),Family planning,"Eastern Africa, regional",0.0,0.0,0.011996,0.0,0.0,126
Multilateral donors (total),Family planning,Ecuador,0.060686,0.0,0.0,0.0,0.0,127
Multilateral donors (total),Reproductive health care,Tanzania,13.937124,11.776424,10.615139000000001,29.916172999999997,36.32086,1
Multilateral donors (total),Reproductive health care,Nigeria,35.696041,48.575402999999994,15.78431,22.262822999999997,25.775019,2
Multilateral donors (total),Reproductive health care,Yemen,53.158596,18.584018,19.483324,14.747131000000001,17.54486,3
Multilateral donors (total),Reproductive health care,Bangladesh,3.339788,23.934253000000002,10.148426,27.773854999999998,12.558037,4
Multilateral donors (total),Reproductive health care,Kenya,7.7158929999999994,6.808717000000001,12.813825,16.688587000000002,11.012498,5
Multilateral donors (total),Reproductive health care,Mauritania,1.2632409999999998,0.421429,1.7756079999999999,4.092929000000001,5.996238,6
Multilateral donors (total),Reproductive health care,Ethiopia,7.497651,4.446019,3.8203709999999997,3.672078,5.240159,7
Multilateral donors (total),Reproductive health care,South Sudan,1.114716,1.006631,26.245559,8.870644,5.113492,8
Multilateral donors (total),Reproductive health care,Malawi,6.919524999999999,2.718263,2.59537,8.118943,4.04843,9
Multilateral donors (total),Reproductive health care,India,8.516254,6.024495,7.970923,5.988977,3.81951,10
Multilateral donors (total),Reproductive health care,Mozambique,1.001695,8.062496,3.1413840000000004,8.973528000000002,3.602684,11
Multilateral donors (total),Reproductive health care,Pakistan,1.681584,2.1394130000000002,4.923042,3.013321,3.103727,12
Multilateral donors (total),Reproductive health care,Mali,0.5895400000000001,0.459869,1.0563069999999999,2.1445250000000002,2.985664,13
Multilateral donors (total),Reproductive health care,Haiti,0.926194,0.488442,0.631252,1.387734,2.363899,14
Multilateral donors (total),Reproductive health care,Somalia,2.2210300000000003,2.953926,2.890625,4.355902,2.156721,15
Multilateral donors (total),Reproductive health care,Afghanistan,5.604877,4.712542,2.833063,2.0136160000000003,2.083363,16
Multilateral donors (total),Reproductive health care,Burundi,0.27516,0.517625,1.188547,1.027864,2.0282590000000003,17
Multilateral donors (total),Reproductive health care,Sudan,1.8396949999999999,0.963019,1.285534,1.303907,1.989995,18
Multilateral donors (total),Reproductive health care,Guatemala,0.479831,0.388372,2.4397800000000003,0.196345,1.829335,19
Multilateral donors (total),Reproductive health care,Niger,2.9652830000000003,10.713944,22.324593,2.197621,1.716984,20
Multilateral donors (total),Reproductive health care,Cameroon,0.955003,0.70093,0.589944,1.2338390000000001,1.688841,21
Multilateral donors (total),Reproductive health care,Burkina Faso,1.1276650000000001,1.770325,2.331222,2.060422,1.586678,22
Multilateral donors (total),Reproductive health care,Honduras,0.072815,0.261409,1.465398,2.095892,1.574657,23
Multilateral donors (total),Reproductive health care,Jamaica,3.682607,1.9692669999999999,3.6855480000000003,5.3956800000000005,1.4867110000000001,24
Multilateral donors (total),Reproductive health care,Senegal,0.7647470000000001,0.6348860000000001,1.058527,1.412499,1.28359,25
