donor_name,Code type,recipient_name,2016,2017,2018,2019,rank
Japan,Reproductive health care,Viet Nam,0.55128785,0.5335672,0.0,0.535292,38
Japan,Reproductive health care,West Bank and Gaza Strip,1.13037,0.487192,1.52808,0.223214,16
Japan,Reproductive health care,Yemen,1.5005,0.0,0.0,0.303571,37
Japan,Reproductive health care,Zambia,1.29885683,0.6449518,0.4643268,0.31083109999999997,100
Japan,Reproductive health care,Zimbabwe,0.033815460000000006,0.00720618,0.00557153,0.01161694,9
Qatar,Reproductive health care and family planning,Syrian Arab Republic,0.0,0.0,0.0,0.24,1
Qatar,Reproductive health care,Syrian Arab Republic,0.0,0.0,0.0,0.24,1
Denmark,Reproductive health care and family planning,"Africa, regional",0.0,1.44332,0.0,11.2457,5
Denmark,Reproductive health care and family planning,"Bilateral, unspecified",12.76002,43.47925674,40.91037809,39.49688916,3
Denmark,Reproductive health care and family planning,Bolivia,0.124525,0.0,0.0186584,0.0,6
Denmark,Reproductive health care and family planning,China (People's Republic of),0.0,0.0,0.0,0.277395,4
Denmark,Reproductive health care and family planning,Ethiopia,0.0,3.03856,0.0,0.0,8
Denmark,Reproductive health care and family planning,Myanmar,0.0,0.0,0.0215109,0.0,7
Denmark,Reproductive health care and family planning,Tanzania,0.0,0.144632,1.13994566,1.12457,1
Denmark,Reproductive health care and family planning,Uganda,0.0,0.0,0.0,0.599772,2
Denmark,Family planning,"Bilateral, unspecified",0.0,0.76119235,4.53793839,8.3417457,2
Denmark,Family planning,Ethiopia,0.0,3.03856,0.0,0.0,3
Denmark,Family planning,Uganda,0.0,0.0,0.0,0.599772,1
Denmark,Reproductive health care,"Africa, regional",0.0,1.44332,0.0,11.2457,3
Denmark,Reproductive health care,"Bilateral, unspecified",12.76002,42.718064389999995,36.3724397,31.15514346,5
Denmark,Reproductive health care,Bolivia,0.124525,0.0,0.0186584,0.0,4
Denmark,Reproductive health care,China (People's Republic of),0.0,0.0,0.0,0.277395,6
Denmark,Reproductive health care,Myanmar,0.0,0.0,0.0215109,0.0,1
Denmark,Reproductive health care,Tanzania,0.0,0.144632,1.13994566,1.12457,2
Austria,Reproductive health care and family planning,Ethiopia,0.0,0.0,0.00421202,0.0,5
Austria,Reproductive health care and family planning,Kenya,0.0198431,0.0578775,0.0,0.0458972,8
Austria,Reproductive health care and family planning,Lebanon,0.0,0.0347265,0.0,0.0167917,1
Austria,Reproductive health care and family planning,Nepal,0.0,0.0,0.0,0.0111944,6
Austria,Reproductive health care and family planning,Senegal,0.741246,0.0,0.0,0.0,4
Austria,Reproductive health care and family planning,Uganda,0.175086,0.023151,0.0341168,0.0,3
Austria,Reproductive health care and family planning,West Bank and Gaza Strip,0.0,0.115755,0.0,0.0851226,2
Austria,Reproductive health care and family planning,Zambia,0.0,0.0347265,0.0,0.0,7
Austria,Family planning,Kenya,0.0198431,0.0,0.0,0.0123139,1
Austria,Reproductive health care,Ethiopia,0.0,0.0,0.00421202,0.0,5
Austria,Reproductive health care,Kenya,0.0,0.0578775,0.0,0.0335833,8
Austria,Reproductive health care,Lebanon,0.0,0.0347265,0.0,0.0167917,1
Austria,Reproductive health care,Nepal,0.0,0.0,0.0,0.0111944,6
Austria,Reproductive health care,Senegal,0.741246,0.0,0.0,0.0,4
Austria,Reproductive health care,Uganda,0.175086,0.023151,0.0341168,0.0,3
Austria,Reproductive health care,West Bank and Gaza Strip,0.0,0.115755,0.0,0.0851226,2
Austria,Reproductive health care,Zambia,0.0,0.0347265,0.0,0.0,7
Korea,Reproductive health care and family planning,Afghanistan,0.113074,0.0,0.0,0.0,10
Korea,Reproductive health care and family planning,Bangladesh,0.6347529999999999,0.34121,0.54894,0.394856,1
Korea,Reproductive health care and family planning,"Bilateral, unspecified",0.995602,0.0,0.0756708,0.0,13
Korea,Reproductive health care and family planning,Bolivia,0.0,0.13376,0.0,0.0,15
Korea,Reproductive health care and family planning,Democratic Republic of the Congo,1.31972,0.808579,0.0,0.0,4
Korea,Reproductive health care and family planning,Dominican Republic,0.0,0.0,0.736849,0.164201,8
Korea,Reproductive health care and family planning,Ethiopia,0.0018579,1.3955984,0.43354,2.79905,12
Korea,Reproductive health care and family planning,Ghana,0.924037,0.23016,0.0,0.0,16
Korea,Reproductive health care and family planning,Guatemala,1.55231,0.728988,0.581292,0.0,5
Korea,Reproductive health care and family planning,Iraq,0.100694,0.0,0.0,0.0,3
Korea,Reproductive health care and family planning,Malawi,0.304916,3.0538488,1.977342,0.342687,18
Korea,Reproductive health care and family planning,Mali,0.345595,0.339338,0.0,0.0,14
Korea,Reproductive health care and family planning,Morocco,0.0,0.0286984,0.0,0.0,9
Korea,Reproductive health care and family planning,Mozambique,0.1048,1.589797,0.340095,0.0,24
Korea,Reproductive health care and family planning,Myanmar,0.0873333,0.0854336,0.0,0.0,22
Korea,Reproductive health care and family planning,Niger,0.345575,0.339546,0.0,0.0,6
Korea,Reproductive health care and family planning,Nigeria,0.0,0.0,0.338268,2.36604,11
Korea,Reproductive health care and family planning,Philippines,0.106179,0.15241739999999998,0.135815,0.0,2
Korea,Reproductive health care and family planning,Senegal,0.542341,0.571812,0.903308,0.691983,21
Korea,Reproductive health care and family planning,Solomon Islands,0.0358818,0.982497,1.44305,1.41595,19
Korea,Reproductive health care and family planning,Syrian Arab Republic,0.0,0.422473,1.04532,0.454993,23
Korea,Reproductive health care and family planning,Tanzania,3.41018,4.9041064,2.312015,0.0,20
Korea,Reproductive health care and family planning,Timor-Leste,0.381795,0.559739,1.21563,1.06637,17
Korea,Reproductive health care and family planning,Uganda,0.52298,2.701885,2.13354408,0.0,7
Korea,Family planning,Bangladesh,0.0,0.0,0.54894,0.394856,2
Korea,Family planning,Dominican Republic,0.0,0.0,0.736849,0.164201,1
Korea,Family planning,Ethiopia,0.0,0.0286984,0.0,2.15272,3
Korea,Reproductive health care,Afghanistan,0.113074,0.0,0.0,0.0,9
Korea,Reproductive health care,Bangladesh,0.6347529999999999,0.34121,0.0,0.0,1
Korea,Reproductive health care,"Bilateral, unspecified",0.995602,0.0,0.0756708,0.0,12
Korea,Reproductive health care,Bolivia,0.0,0.13376,0.0,0.0,14
Korea,Reproductive health care,Democratic Republic of the Congo,1.31972,0.808579,0.0,0.0,4
Korea,Reproductive health care,Ethiopia,0.0018579,1.3669,0.43354,0.64633,7
Korea,Reproductive health care,Ghana,0.924037,0.23016,0.0,0.0,11
Korea,Reproductive health care,Guatemala,1.55231,0.728988,0.581292,0.0,15
Korea,Reproductive health care,Iraq,0.100694,0.0,0.0,0.0,2
Korea,Reproductive health care,Malawi,0.304916,3.0538488,1.977342,0.342687,5
Korea,Reproductive health care,Mali,0.345595,0.339338,0.0,0.0,3
Korea,Reproductive health care,Morocco,0.0,0.0286984,0.0,0.0,17
Korea,Reproductive health care,Mozambique,0.1048,1.589797,0.340095,0.0,13
Korea,Reproductive health care,Myanmar,0.0873333,0.0854336,0.0,0.0,8
Korea,Reproductive health care,Niger,0.345575,0.339546,0.0,0.0,23
Korea,Reproductive health care,Nigeria,0.0,0.0,0.338268,2.36604,21
Korea,Reproductive health care,Philippines,0.106179,0.15241739999999998,0.135815,0.0,10
Korea,Reproductive health care,Senegal,0.542341,0.571812,0.903308,0.691983,20
Korea,Reproductive health care,Solomon Islands,0.0358818,0.982497,1.44305,1.41595,6
Korea,Reproductive health care,Syrian Arab Republic,0.0,0.422473,1.04532,0.454993,18
Korea,Reproductive health care,Tanzania,3.41018,4.9041064,2.312015,0.0,22
Korea,Reproductive health care,Timor-Leste,0.381795,0.559739,1.21563,1.06637,19
Korea,Reproductive health care,Uganda,0.52298,2.701885,2.13354408,0.0,16
Asian Development Bank,Reproductive health care and family planning,"Asia, regional",0.013651838,0.012117719999999998,0.0,0.0,4
Asian Development Bank,Reproductive health care and family planning,Lao People's Democratic Republic,0.425166,0.355421,0.53166,0.141114,3
Asian Development Bank,Reproductive health care and family planning,Myanmar,0.00164867,0.000141119,0.0,0.0,1
Asian Development Bank,Reproductive health care and family planning,Philippines,0.0252295,0.0,0.0,0.0,5
Asian Development Bank,Reproductive health care and family planning,Sri Lanka,0.0,0.0735935,0.152339,0.0,2
Asian Development Bank,Reproductive health care,"Asia, regional",0.013651838,0.012117719999999998,0.0,0.0,4
Asian Development Bank,Reproductive health care,Lao People's Democratic Republic,0.425166,0.355421,0.53166,0.141114,3
Asian Development Bank,Reproductive health care,Myanmar,0.00164867,0.000141119,0.0,0.0,1
Asian Development Bank,Reproductive health care,Philippines,0.0252295,0.0,0.0,0.0,5
Asian Development Bank,Reproductive health care,Sri Lanka,0.0,0.0735935,0.152339,0.0,2
Sweden,Reproductive health care and family planning,Afghanistan,1.02139,1.00061,0.0,1.26905,39
Sweden,Reproductive health care and family planning,"Africa, regional",0.0,1.5748533999999998,1.9621154,6.977783,13
Sweden,Reproductive health care and family planning,Bangladesh,2.6595887,0.0892763,0.106549,0.26123399999999997,24
Sweden,Reproductive health care and family planning,Benin,0.281847,0.0,0.2933568,0.041794,29
Sweden,Reproductive health care and family planning,"Bilateral, unspecified",37.564518,37.306237,25.35003018,33.53392401,17
Sweden,Reproductive health care and family planning,Bolivia,0.7762317799999999,2.223572,3.569662,2.1975681999999996,16
Sweden,Reproductive health care and family planning,Burkina Faso,0.0183639,0.0,0.3550536,0.0334191,25
Sweden,Reproductive health care and family planning,Cambodia,0.339156,0.0,0.1452814,0.0341226,37
Sweden,Reproductive health care and family planning,"Caribbean & Central America, regional",0.0,0.0,1.18638,0.0,9
Sweden,Reproductive health care and family planning,Colombia,0.1017807,0.0,0.824219,0.620248,23
Sweden,Reproductive health care and family planning,Democratic Republic of the Congo,1.70232,1.66768,3.2793934,5.223306,28
Sweden,Reproductive health care and family planning,Egypt,0.0,0.0,0.0,0.291881,7
Sweden,Reproductive health care and family planning,Eswatini,0.11008309999999999,0.0,0.0,0.0,8
Sweden,Reproductive health care and family planning,Ethiopia,0.46138,2.00121,4.98875,3.1966114,4
Sweden,Reproductive health care and family planning,Guatemala,0.0,0.0,0.15554320000000002,1.6497624000000002,19
Sweden,Reproductive health care and family planning,Honduras,0.0,0.0,0.0135235,0.0,36
Sweden,Reproductive health care and family planning,Jordan,0.0,0.0,0.00563423,0.0,31
Sweden,Reproductive health care and family planning,Liberia,0.794414,2.37922,1.08593,2.12364,27
Sweden,Reproductive health care and family planning,Malawi,0.0,0.0,0.4880715,0.0571593,26
Sweden,Reproductive health care and family planning,Mali,0.0,0.0,0.0,0.469942,3
Sweden,Reproductive health care and family planning,Mozambique,5.67438,4.44713,5.042520000000001,4.424351,12
Sweden,Reproductive health care and family planning,Myanmar,6.014853,10.673092,9.447564000000002,1.5863099999999999,20
Sweden,Reproductive health care and family planning,Namibia,0.0,0.0,0.0346433,0.012736,35
Sweden,Reproductive health care and family planning,Nepal,0.0273505,0.0273499,0.0,0.0,10
Sweden,Reproductive health care and family planning,Pakistan,0.0728428,0.0,0.0625494,0.0,30
Sweden,Reproductive health care and family planning,Paraguay,0.130852,0.0,0.154929,0.127032,40
Sweden,Reproductive health care and family planning,Peru,0.0858718,0.0,0.11735,0.1127,1
Sweden,Reproductive health care and family planning,Rwanda,0.0,0.0,0.0,0.0160614,22
Sweden,Reproductive health care and family planning,Somalia,9.64646,7.78249,0.0,0.0,15
Sweden,Reproductive health care and family planning,South Africa,0.588361,0.0,0.761778,0.729703,18
Sweden,Reproductive health care and family planning,"South America, regional",0.113381,0.0,0.107918,0.104166,6
Sweden,Reproductive health care and family planning,South Sudan,0.0,0.0,0.0247096,4.23016,34
Sweden,Reproductive health care and family planning,"South of Sahara, regional",10.5604268,28.158903,19.8084441,20.9919391,14
Sweden,Reproductive health care and family planning,Sudan,0.0,1.66768,0.814445,2.64385,41
Sweden,Reproductive health care and family planning,Tanzania,0.114206,0.0981706,0.790556,0.5529175,32
Sweden,Reproductive health care and family planning,Thailand,0.0163565,0.0436192,0.1536224,0.0991053,21
Sweden,Reproductive health care and family planning,Togo,0.2627619,0.0,0.28810209999999997,0.0,11
Sweden,Reproductive health care and family planning,Uganda,10.004013800000001,2.0459135,4.886672,6.396884099999999,38
Sweden,Reproductive health care and family planning,Viet Nam,0.107813,0.0,0.0,0.0,2
Sweden,Reproductive health care and family planning,West Bank and Gaza Strip,0.0,1.11178,1.2182458,1.11042,42
Sweden,Reproductive health care and family planning,Zambia,0.9945672000000001,1.7029329,3.0443833,3.4082363,33
Sweden,Reproductive health care and family planning,Zimbabwe,0.0,0.0,8.9285604,7.53097671,5
Sweden,Family planning,"Bilateral, unspecified",0.0,0.354593,0.0,0.0965535,1
Sweden,Reproductive health care,Afghanistan,1.02139,1.00061,0.0,1.26905,39
Sweden,Reproductive health care,"Africa, regional",0.0,1.5748533999999998,1.9621154,6.977783,13
Sweden,Reproductive health care,Bangladesh,2.6595887,0.0892763,0.106549,0.26123399999999997,24
Sweden,Reproductive health care,Benin,0.281847,0.0,0.2933568,0.041794,29
Sweden,Reproductive health care,"Bilateral, unspecified",37.564518,36.951644,25.35003018,33.43737051,17
Sweden,Reproductive health care,Bolivia,0.7762317799999999,2.223572,3.569662,2.1975681999999996,16
Sweden,Reproductive health care,Burkina Faso,0.0183639,0.0,0.3550536,0.0334191,25
Sweden,Reproductive health care,Cambodia,0.339156,0.0,0.1452814,0.0341226,37
Sweden,Reproductive health care,"Caribbean & Central America, regional",0.0,0.0,1.18638,0.0,9
Sweden,Reproductive health care,Colombia,0.1017807,0.0,0.824219,0.620248,23
Sweden,Reproductive health care,Democratic Republic of the Congo,1.70232,1.66768,3.2793934,5.223306,28
Sweden,Reproductive health care,Egypt,0.0,0.0,0.0,0.291881,7
Sweden,Reproductive health care,Eswatini,0.11008309999999999,0.0,0.0,0.0,8
Sweden,Reproductive health care,Ethiopia,0.46138,2.00121,4.98875,3.1966114,4
Sweden,Reproductive health care,Guatemala,0.0,0.0,0.15554320000000002,1.6497624000000002,19
Sweden,Reproductive health care,Honduras,0.0,0.0,0.0135235,0.0,36
Sweden,Reproductive health care,Jordan,0.0,0.0,0.00563423,0.0,31
Sweden,Reproductive health care,Liberia,0.794414,2.37922,1.08593,2.12364,27
Sweden,Reproductive health care,Malawi,0.0,0.0,0.4880715,0.0571593,26
Sweden,Reproductive health care,Mali,0.0,0.0,0.0,0.469942,3
Sweden,Reproductive health care,Mozambique,5.67438,4.44713,5.042520000000001,4.424351,12
Sweden,Reproductive health care,Myanmar,6.014853,10.673092,9.447564000000002,1.5863099999999999,20
Sweden,Reproductive health care,Namibia,0.0,0.0,0.0346433,0.012736,35
Sweden,Reproductive health care,Nepal,0.0273505,0.0273499,0.0,0.0,10
Sweden,Reproductive health care,Pakistan,0.0728428,0.0,0.0625494,0.0,30
Sweden,Reproductive health care,Paraguay,0.130852,0.0,0.154929,0.127032,40
Sweden,Reproductive health care,Peru,0.0858718,0.0,0.11735,0.1127,1
Sweden,Reproductive health care,Rwanda,0.0,0.0,0.0,0.0160614,22
Sweden,Reproductive health care,Somalia,9.64646,7.78249,0.0,0.0,15
Sweden,Reproductive health care,South Africa,0.588361,0.0,0.761778,0.729703,18
Sweden,Reproductive health care,"South America, regional",0.113381,0.0,0.107918,0.104166,6
Sweden,Reproductive health care,South Sudan,0.0,0.0,0.0247096,4.23016,34
Sweden,Reproductive health care,"South of Sahara, regional",10.5604268,28.158903,19.8084441,20.9919391,14
Sweden,Reproductive health care,Sudan,0.0,1.66768,0.814445,2.64385,41
Sweden,Reproductive health care,Tanzania,0.114206,0.0981706,0.790556,0.5529175,32
Sweden,Reproductive health care,Thailand,0.0163565,0.0436192,0.1536224,0.0991053,21
Sweden,Reproductive health care,Togo,0.2627619,0.0,0.28810209999999997,0.0,11
Sweden,Reproductive health care,Uganda,10.004013800000001,2.0459135,4.886672,6.396884099999999,38
Sweden,Reproductive health care,Viet Nam,0.107813,0.0,0.0,0.0,2
Sweden,Reproductive health care,West Bank and Gaza Strip,0.0,1.11178,1.2182458,1.11042,42
Sweden,Reproductive health care,Zambia,0.9945672000000001,1.7029329,3.0443833,3.4082363,33
Sweden,Reproductive health care,Zimbabwe,0.0,0.0,8.9285604,7.53097671,5
Thailand,Reproductive health care and family planning,"Bilateral, unspecified",0.0217624,0.0,0.0,0.0,1
Thailand,Reproductive health care,"Bilateral, unspecified",0.0217624,0.0,0.0,0.0,1
OPEC Fund for International Development,Reproductive health care and family planning,Mozambique,0.0,0.0,0.245246,0.15,2
OPEC Fund for International Development,Reproductive health care and family planning,"South of Sahara, regional",0.0,0.320273,0.0,0.0,1
OPEC Fund for International Development,Reproductive health care,Mozambique,0.0,0.0,0.245246,0.15,2
OPEC Fund for International Development,Reproductive health care,"South of Sahara, regional",0.0,0.320273,0.0,0.0,1
Finland,Reproductive health care and family planning,Afghanistan,0.934075,1.16084,1.25337,1.56722,11
Finland,Reproductive health care and family planning,"Bilateral, unspecified",0.0,2.9021100000000004,2.4839599999999997,1.848763,12
Finland,Reproductive health care and family planning,Bolivia,0.0,0.0,0.00810273,0.00845964,10
Finland,Reproductive health care and family planning,Ethiopia,0.0,0.0,0.2409177,0.2901702,18
Finland,Reproductive health care and family planning,Kenya,0.0,0.0,0.0786339,0.0,5
Finland,Reproductive health care and family planning,Lao People's Democratic Republic,0.0,0.0,0.140433,0.2178711,3
Finland,Reproductive health care and family planning,Malawi,0.0,0.260004,0.1632996,0.136437,9
Finland,Reproductive health care and family planning,Mozambique,0.0,0.0,0.10095,0.102396,15
Finland,Reproductive health care and family planning,Myanmar,0.0,0.0,0.0154464,0.0343929,16
Finland,Reproductive health care and family planning,Nepal,0.3278592,0.2766865,0.0184541,0.0,14
Finland,Reproductive health care and family planning,Pakistan,0.0437883,0.0,0.0,0.0,8
Finland,Reproductive health care and family planning,Peru,0.159136,0.0,0.0,0.0,7
Finland,Reproductive health care and family planning,Somalia,0.0,2.4682809999999997,1.5352169,2.067475,6
Finland,Reproductive health care and family planning,"South & Central Asia, regional",0.0,0.0,0.0,0.0839584,17
Finland,Reproductive health care and family planning,Tajikistan,0.0628562,0.063511,0.0333679,0.0350121,4
Finland,Reproductive health care and family planning,Tanzania,0.0,0.0,0.0396187,0.0457803,1
Finland,Reproductive health care and family planning,Uganda,0.0,0.0,0.163848,0.252968,2
Finland,Reproductive health care and family planning,Yemen,0.0,0.495412,0.0302916,0.0,13
Finland,Family planning,"Bilateral, unspecified",0.0,0.0,0.564019,0.166238,12
Finland,Family planning,Bolivia,0.0,0.0,0.00810273,0.00845964,9
Finland,Family planning,Ethiopia,0.0,0.0,0.169787,0.214236,4
Finland,Family planning,Kenya,0.0,0.0,0.0786339,0.0,2
Finland,Family planning,Lao People's Democratic Republic,0.0,0.0,0.140433,0.2178711,8
Finland,Family planning,Malawi,0.0,0.260004,0.0816498,0.0682185,6
Finland,Family planning,Mozambique,0.0,0.0,0.10095,0.102396,10
Finland,Family planning,Myanmar,0.0,0.0,0.0154464,0.0343929,7
Finland,Family planning,Nepal,0.138129,0.113373,0.0184541,0.0,1
Finland,Family planning,"South & Central Asia, regional",0.0,0.0,0.0,0.0839584,3
Finland,Family planning,Uganda,0.0,0.0,0.163848,0.252968,5
Finland,Family planning,Yemen,0.0,0.0,0.0151458,0.0,11
Finland,Reproductive health care,Afghanistan,0.934075,1.16084,1.25337,1.56722,6
Finland,Reproductive health care,"Bilateral, unspecified",0.0,2.9021100000000004,1.919941,1.682525,7
Finland,Reproductive health care,Ethiopia,0.0,0.0,0.0711307,0.0759342,5
Finland,Reproductive health care,Malawi,0.0,0.0,0.0816498,0.0682185,11
Finland,Reproductive health care,Nepal,0.18973020000000002,0.1633135,0.0,0.0,9
Finland,Reproductive health care,Pakistan,0.0437883,0.0,0.0,0.0,10
Finland,Reproductive health care,Peru,0.159136,0.0,0.0,0.0,4
Finland,Reproductive health care,Somalia,0.0,2.4682809999999997,1.5352169,2.067475,3
Finland,Reproductive health care,Tajikistan,0.0628562,0.063511,0.0333679,0.0350121,1
Finland,Reproductive health care,Tanzania,0.0,0.0,0.0396187,0.0457803,2
Finland,Reproductive health care,Yemen,0.0,0.495412,0.0151458,0.0,8
Italy,Reproductive health care and family planning,Afghanistan,0.0,0.0,0.12754001,0.161287196,14
Italy,Reproductive health care and family planning,"Africa, regional",0.0,0.0,0.252043,0.0,25
Italy,Reproductive health care and family planning,Algeria,0.0,0.0,0.0,0.0155357,28
Italy,Reproductive health care and family planning,Benin,0.0,0.0,0.0,0.022301559999999998,30
Italy,Reproductive health care and family planning,"Bilateral, unspecified",0.0,0.0,0.0,0.559722,33
Italy,Reproductive health care and family planning,Bolivia,0.0,0.0,0.0169109,0.0391806,34
Italy,Reproductive health care and family planning,Brazil,0.0,0.0,0.0,0.002238886,39
Italy,Reproductive health care and family planning,Burkina Faso,0.0344182,0.0,0.025368,0.02717566,43
Italy,Reproductive health care and family planning,Burundi,0.0141846,0.0328592,0.0,0.0,31
Italy,Reproductive health care and family planning,Cambodia,0.0,0.0360841,0.0,0.0,18
Italy,Reproductive health care and family planning,Cameroon,0.1440787,0.0,0.0,0.0111944,9
Italy,Reproductive health care and family planning,Central African Republic,0.0,0.0,0.0303659,0.01674797,10
Italy,Reproductive health care and family planning,"Central Asia, regional",0.0,0.569509,0.0,0.477866,26
Italy,Reproductive health care and family planning,Colombia,0.00458909,0.0,0.0,0.0,20
Italy,Reproductive health care and family planning,Côte d'Ivoire,0.0,0.0688327,0.0668374,0.0,32
Italy,Reproductive health care and family planning,Democratic Republic of the Congo,0.00860455,0.14977903,0.1365489,0.0335833,15
Italy,Reproductive health care and family planning,Djibouti,0.754263,0.0,0.0,0.58332,44
Italy,Reproductive health care and family planning,Eswatini,0.0321258,0.0207415,0.0,0.0,46
Italy,Reproductive health care and family planning,Ethiopia,0.0936886,0.78535352,2.2539561,1.5053361,2
Italy,Reproductive health care and family planning,Haiti,0.0,0.0,0.0116415,0.0,23
Italy,Reproductive health care and family planning,India,0.0,0.0,0.0,0.00167917,21
Italy,Reproductive health care and family planning,Iraq,0.0,0.0,0.001533885,0.00346078,7
Italy,Reproductive health care and family planning,Jordan,0.0,0.0,1.12739,0.0,22
Italy,Reproductive health care and family planning,Kenya,0.0,0.0,0.464175,0.4181029,27
Italy,Reproductive health care and family planning,Kosovo,0.0114727,0.0,0.0,0.0,41
Italy,Reproductive health care and family planning,Lebanon,0.0,0.0831483,0.0,0.0,47
Italy,Reproductive health care and family planning,Madagascar,0.043596300000000004,0.0402666,0.0439683,0.00862914,11
Italy,Reproductive health care and family planning,Malawi,0.0146851,0.0,0.0,0.0,3
Italy,Reproductive health care and family planning,Mozambique,0.1357522,0.0153767,0.0355129,0.5166646,12
Italy,Reproductive health care and family planning,Nicaragua,0.0212723,0.0,0.0,0.0,35
Italy,Reproductive health care and family planning,Niger,0.0205068,0.00926012,0.0,0.0,4
Italy,Reproductive health care and family planning,Peru,0.0,0.0,0.0511081,0.0,8
Italy,Reproductive health care and family planning,Rwanda,0.0341514,0.0,0.0,0.0,16
Italy,Reproductive health care and family planning,Senegal,0.0344182,0.0,0.0,0.0,6
Italy,Reproductive health care and family planning,Sierra Leone,0.0,0.0,0.0,0.0205862,38
Italy,Reproductive health care and family planning,Somalia,0.0,0.0,3.04396,1.17542,1
Italy,Reproductive health care and family planning,South Sudan,0.0,0.0,0.0,0.2868052,45
Italy,Reproductive health care and family planning,"South of Sahara, regional",0.0172091,0.0398656,0.0,0.0482537,37
Italy,Reproductive health care and family planning,Sri Lanka,0.10571,0.0,0.0,0.0,24
Italy,Reproductive health care and family planning,Sudan,0.0,0.49889,0.0052391771999999994,0.67256552,13
Italy,Reproductive health care and family planning,Tanzania,0.1054894,0.0,0.0,0.00895556,29
Italy,Reproductive health care and family planning,Tunisia,0.0,0.0,0.0,0.559722,5
Italy,Reproductive health care and family planning,Uganda,0.0101904,0.00674469,0.0,0.0,42
Italy,Reproductive health care and family planning,Viet Nam,0.0,0.0,0.0783492,0.0,17
Italy,Reproductive health care and family planning,West Bank and Gaza Strip,0.0,0.569509,0.0,0.279861,40
Italy,Reproductive health care and family planning,Yemen,0.0,0.0,0.118376,0.0,36
Italy,Reproductive health care and family planning,Zambia,0.36323609999999995,0.0113902,0.0,0.00895556,19
Italy,Family planning,Afghanistan,0.0,0.0,0.04251337,0.053762265999999996,8
Italy,Family planning,"Africa, regional",0.0,0.0,0.252043,0.0,5
Italy,Family planning,Brazil,0.0,0.0,0.0,0.000895556,2
Italy,Family planning,Central African Republic,0.0,0.0,0.010122,0.00558267,7
Italy,Family planning,Ethiopia,0.0,0.00312091,0.0,0.0,3
Italy,Family planning,Iraq,0.0,0.0,0.000575207,0.00129779,6
Italy,Family planning,Jordan,0.0,0.0,1.12739,0.0,10
Italy,Family planning,Kosovo,0.0114727,0.0,0.0,0.0,4
Italy,Family planning,Sierra Leone,0.0,0.0,0.0,0.0102931,9
Italy,Family planning,Sudan,0.0,0.0,4.60652e-05,0.00139781,1
Italy,Reproductive health care,Afghanistan,0.0,0.0,0.08502664,0.10752493,13
Italy,Reproductive health care,Algeria,0.0,0.0,0.0,0.0155357,25
Italy,Reproductive health care,Benin,0.0,0.0,0.0,0.022301559999999998,27
Italy,Reproductive health care,"Bilateral, unspecified",0.0,0.0,0.0,0.559722,30
Italy,Reproductive health care,Bolivia,0.0,0.0,0.0169109,0.0391806,31
Italy,Reproductive health care,Brazil,0.0,0.0,0.0,0.00134333,36
Italy,Reproductive health care,Burkina Faso,0.0344182,0.0,0.025368,0.02717566,40
Italy,Reproductive health care,Burundi,0.0141846,0.0328592,0.0,0.0,28
Italy,Reproductive health care,Cambodia,0.0,0.0360841,0.0,0.0,17
Italy,Reproductive health care,Cameroon,0.1440787,0.0,0.0,0.0111944,8
Italy,Reproductive health care,Central African Republic,0.0,0.0,0.0202439,0.0111653,9
Italy,Reproductive health care,"Central Asia, regional",0.0,0.569509,0.0,0.477866,23
Italy,Reproductive health care,Colombia,0.00458909,0.0,0.0,0.0,19
Italy,Reproductive health care,Côte d'Ivoire,0.0,0.0688327,0.0668374,0.0,29
Italy,Reproductive health care,Democratic Republic of the Congo,0.00860455,0.14977903,0.1365489,0.0335833,14
Italy,Reproductive health care,Djibouti,0.754263,0.0,0.0,0.58332,41
Italy,Reproductive health care,Eswatini,0.0321258,0.0207415,0.0,0.0,43
Italy,Reproductive health care,Ethiopia,0.0936886,0.78223261,2.2539561,1.5053361,6
Italy,Reproductive health care,Haiti,0.0,0.0,0.0116415,0.0,20
Italy,Reproductive health care,India,0.0,0.0,0.0,0.00167917,21
Italy,Reproductive health care,Iraq,0.0,0.0,0.000958678,0.00216299,24
Italy,Reproductive health care,Kenya,0.0,0.0,0.464175,0.4181029,38
Italy,Reproductive health care,Lebanon,0.0,0.0831483,0.0,0.0,44
Italy,Reproductive health care,Madagascar,0.043596300000000004,0.0402666,0.0439683,0.00862914,32
Italy,Reproductive health care,Malawi,0.0146851,0.0,0.0,0.0,11
Italy,Reproductive health care,Mozambique,0.1357522,0.0153767,0.0355129,0.5166646,10
Italy,Reproductive health care,Nicaragua,0.0212723,0.0,0.0,0.0,2
Italy,Reproductive health care,Niger,0.0205068,0.00926012,0.0,0.0,3
Italy,Reproductive health care,Peru,0.0,0.0,0.0511081,0.0,7
Italy,Reproductive health care,Rwanda,0.0341514,0.0,0.0,0.0,15
Italy,Reproductive health care,Senegal,0.0344182,0.0,0.0,0.0,5
Italy,Reproductive health care,Sierra Leone,0.0,0.0,0.0,0.0102931,35
Italy,Reproductive health care,Somalia,0.0,0.0,3.04396,1.17542,1
Italy,Reproductive health care,South Sudan,0.0,0.0,0.0,0.2868052,42
Italy,Reproductive health care,"South of Sahara, regional",0.0172091,0.0398656,0.0,0.0482537,34
Italy,Reproductive health care,Sri Lanka,0.10571,0.0,0.0,0.0,22
