donor_name,Code type,recipient_name,2018,2019,2020,2021,2022,rank
Bill & Melinda Gates Foundation,Reproductive health care,Democratic Republic of the Congo,0.519712523,0.250134241,0.9275702309999999,0.5345,0.5233759859999999,21
Bill & Melinda Gates Foundation,Reproductive health care,"Asia, regional",1.363467809,1.2861256589999999,0.367785174,0.228593891,0.40044526199999997,22
Bill & Melinda Gates Foundation,Reproductive health care,Uganda,0.0958893,0.272531929,0.444277469,0.672163682,0.32736200800000004,23
Bill & Melinda Gates Foundation,Reproductive health care,CÃ´te d'Ivoire,0.0,0.0,0.312764813,0.0,0.269979157,24
Bill & Melinda Gates Foundation,Reproductive health care,"South America, regional",0.0,0.0,0.259974386,0.47042627800000003,0.186985204,25
Bill & Melinda Gates Foundation,Reproductive health care,Argentina,0.0,0.17109024299999998,0.215387465,0.0,0.14815057199999998,26
Bill & Melinda Gates Foundation,Reproductive health care,"Middle East, regional",0.0,0.0,0.165789072,0.655896709,0.10152720600000001,27
Bill & Melinda Gates Foundation,Reproductive health care,Cameroon,0.0,0.084870048,0.251328314,0.066778292,0.074994626,28
Bill & Melinda Gates Foundation,Reproductive health care,Chad,0.0,0.084870048,0.251328314,0.066778292,0.074994626,29
Bill & Melinda Gates Foundation,Reproductive health care,Viet Nam,0.0,0.0,0.0,0.163177505,0.060498986,30
Bill & Melinda Gates Foundation,Reproductive health care,"Caribbean & Central America, regional",0.0,0.0,0.017901474,0.009621,0.026997594999999996,31
Bill & Melinda Gates Foundation,Reproductive health care,Central African Republic,0.0,0.20368725999999998,0.37978576799999997,0.296113,0.012463470999999999,32
Bill & Melinda Gates Foundation,Reproductive health care,"Far East Asia, regional",0.0,0.0,0.147888667,0.15243405499999998,0.004999712999999999,33
Bill & Melinda Gates Foundation,Reproductive health care,Indonesia,0.0,0.0,0.8763512339999999,0.80175,0.0,34
Bill & Melinda Gates Foundation,Reproductive health care,Brazil,0.39394788,0.0,0.0,0.729040896,0.0,35
Bill & Melinda Gates Foundation,Reproductive health care,"North of Sahara, regional",0.0,0.0,0.0,0.37038177499999997,0.0,36
Bill & Melinda Gates Foundation,Reproductive health care,"Europe, regional",0.20734110199999997,0.0,0.19603642699999999,0.196270538,0.0,37
Bill & Melinda Gates Foundation,Reproductive health care,Liberia,0.0,0.023127815,0.416554023,0.116442963,0.0,38
Bill & Melinda Gates Foundation,Reproductive health care,Sierra Leone,0.0,0.061106178,0.093829337,0.07697975900000001,0.0,39
Bill & Melinda Gates Foundation,Reproductive health care,Zimbabwe,0.17278353899999999,0.0,0.0,0.053423275,0.0,40
Bill & Melinda Gates Foundation,Reproductive health care,Honduras,0.35837583599999995,0.7945545609999999,0.0,0.0,0.0,41
Bill & Melinda Gates Foundation,Reproductive health care,Mozambique,0.080700948,0.560118585,0.0,0.0,0.0,42
Bill & Melinda Gates Foundation,Reproductive health care,Guatemala,0.41597034899999996,0.158321038,0.0,0.0,0.0,43
Bill & Melinda Gates Foundation,Reproductive health care,Panama,0.364663694,0.0,0.0,0.0,0.0,44
Bill & Melinda Gates Foundation,Reproductive health care,Belize,0.35837583599999995,0.0,0.0,0.0,0.0,45
Bill & Melinda Gates Foundation,Reproductive health care,Costa Rica,0.35837583599999995,0.0,0.0,0.0,0.0,46
Bill & Melinda Gates Foundation,Reproductive health care,El Salvador,0.35837583599999995,0.0,0.0,0.0,0.0,47
Bill & Melinda Gates Foundation,Reproductive health care,Nicaragua,0.35837583599999995,0.0,0.0,0.0,0.0,48
Bill & Melinda Gates Foundation,Reproductive health care,Mali,0.198839345,0.0,0.0,0.0,0.0,49
Bill & Melinda Gates Foundation,Reproductive health care,Botswana,0.057594513,0.0,0.0,0.0,0.0,50
Bill & Melinda Gates Foundation,Reproductive health care,Haiti,0.057594513,0.0,0.0,0.0,0.0,51
Bill & Melinda Gates Foundation,Reproductive health care,Equatorial Guinea,0.034888953,0.0,0.0,0.0,0.0,52
Bill & Melinda Gates Foundation,Reproductive health care,Guinea-Bissau,0.030914411,0.0,0.0,0.0,0.0,53
Bill & Melinda Gates Foundation,Reproductive health care,Mauritania,0.021639767,0.0,0.0,0.0,0.0,54
Bill & Melinda Gates Foundation,Reproductive health care,Gambia,0.019431213,0.0,0.0,0.0,0.0,55
Denmark,Family planning,Unspecified,4.901618961,8.982837036,17.155582101,19.909034073,14.133907665,1
Denmark,Family planning,Egypt,0.0,0.0,0.0,0.0,0.016786053,2
Denmark,Family planning,Tanzania,0.0,0.0,0.0,2.2971960539999996,0.0,3
Denmark,Family planning,Uganda,0.0,0.6458667659999999,0.0,0.459439596,0.0,4
Denmark,Reproductive health care and family planning,"Western Africa, regional",0.0,0.0,0.0,20.368473669,17.667383858999997,1
Denmark,Reproductive health care and family planning,Unspecified,44.189088551999994,42.532300017,19.120608639,20.827913265,14.98809348,2
Denmark,Reproductive health care and family planning,Egypt,0.0,0.0,0.0,0.0,0.016786053,3
Denmark,Reproductive health care and family planning,Tanzania,1.231305282,1.210999464,0.0,2.2971960539999996,0.0,4
Denmark,Reproductive health care and family planning,Uganda,0.0,0.6458667659999999,0.0,0.459439596,0.0,5
Denmark,Reproductive health care and family planning,"Asia, regional",0.0,0.0,0.29117268,0.283321341,0.0,6
Denmark,Reproductive health care and family planning,"Africa, regional",0.0,12.109997529000001,0.0,0.0,0.0,7
Denmark,Reproductive health care and family planning,China (People's Republic of),0.0,0.29871297,0.0,0.0,0.0,8
Denmark,Reproductive health care and family planning,Myanmar,0.023235264,0.0,0.0,0.0,0.0,9
Denmark,Reproductive health care and family planning,Bolivia,0.020153663999999998,0.0,0.0,0.0,0.0,10
Denmark,Reproductive health care,"Western Africa, regional",0.0,0.0,0.0,20.368473669,17.667383858999997,1
Denmark,Reproductive health care,Unspecified,39.287469591,33.549462981,1.965026538,0.9188791919999999,0.854185815,2
Denmark,Reproductive health care,"Asia, regional",0.0,0.0,0.29117268,0.283321341,0.0,3
Denmark,Reproductive health care,"Africa, regional",0.0,12.109997529000001,0.0,0.0,0.0,4
Denmark,Reproductive health care,Tanzania,1.231305282,1.210999464,0.0,0.0,0.0,5
Denmark,Reproductive health care,China (People's Republic of),0.0,0.29871297,0.0,0.0,0.0,6
Denmark,Reproductive health care,Myanmar,0.023235264,0.0,0.0,0.0,0.0,7
Denmark,Reproductive health care,Bolivia,0.020153663999999998,0.0,0.0,0.0,0.0,8
DAC donors (total),Family planning,Unspecified,362.584717322,213.5129667,196.671527815,218.702603381,268.35152681799997,1
DAC donors (total),Family planning,"Africa, regional",43.692519508,169.370065786,102.05730018899999,87.298073233,41.469889447999996,2
DAC donors (total),Family planning,Ethiopia,80.413312912,67.77777099299999,56.46109442899999,41.341360806999994,36.689856928999994,3
DAC donors (total),Family planning,Nigeria,29.854258245999997,37.046193985,37.777611582999995,40.564761229,30.221562755999997,4
DAC donors (total),Family planning,Uganda,25.92515372,28.448205541,24.423613679,26.925496523,22.371632402,5
DAC donors (total),Family planning,Mozambique,41.972564597,27.569251537,20.138940771999998,24.536265231999998,21.13230353,6
DAC donors (total),Family planning,Niger,6.845589331,20.025319646,20.997575079,15.467795431999999,17.263633158999998,7
DAC donors (total),Family planning,Democratic Republic of the Congo,14.433752056,21.186354403,20.023079408999997,33.048131985,16.588570898,8
DAC donors (total),Family planning,Kenya,37.03329115,24.187557731,21.979904162,14.49296487,15.235606632,9
DAC donors (total),Family planning,Tanzania,39.006788263999994,32.834236827,36.987199997,25.557493669,13.783176854999999,10
DAC donors (total),Family planning,Mali,21.920589995,19.028323814,19.031957391,12.819055675,11.132733419,11
DAC donors (total),Family planning,Zambia,26.061802803,13.097849637,11.793066581,8.955269720999999,10.646944215,12
DAC donors (total),Family planning,South Sudan,4.713089418,1.761845352,7.199436029999999,11.788141251999999,10.154691329999999,13
DAC donors (total),Family planning,Nepal,22.618317287,13.200759896,10.560181879,8.276210563,9.573794672,14
DAC donors (total),Family planning,Jordan,22.808409689999998,22.233289833999997,33.060231804,22.153817749,9.467281189,15
DAC donors (total),Family planning,Malawi,39.54419042,26.40036888,20.382844026,10.298707304,9.190290813,16
DAC donors (total),Family planning,Senegal,15.443385881,20.482030271,14.699797022,11.286961875,8.965648056,17
DAC donors (total),Family planning,Madagascar,11.610205869,8.787059372,14.286600144,6.637175392,8.488727749,18
DAC donors (total),Family planning,Philippines,18.075423039,14.493951896999999,14.025598131999999,18.505120413999997,7.716683336,19
DAC donors (total),Family planning,Bangladesh,29.182214567,12.962635787,11.577191439999998,15.843556696999999,6.973024414999999,20
DAC donors (total),Family planning,India,13.747137959,11.097765773999999,14.047484199,10.337748911999999,6.888232987,21
DAC donors (total),Family planning,Liberia,3.984779813,4.633664950999999,6.741055519,6.555469658,6.659624362,22
DAC donors (total),Family planning,Pakistan,26.364387269999998,28.783894633,27.974107470999996,22.940126299,6.6284413529999995,23
DAC donors (total),Family planning,Rwanda,12.189707485,10.292174762999998,6.660847348999999,11.80393007,6.360345182,24
DAC donors (total),Family planning,Haiti,23.826706581999996,10.260026421,11.008743456999998,10.883537828,5.902688018999999,25
DAC donors (total),Family planning,Burkina Faso,2.537722498,1.230766761,5.820391765999999,4.572203571,5.622878781,26
DAC donors (total),Family planning,"Western Africa, regional",0.0,0.49228816000000003,4.143597242999999,8.917352828,5.570426443999999,27
DAC donors (total),Family planning,Egypt,2.3809644580000002,3.7673719379999997,2.3037185179999997,5.226777566,5.112402702,28
DAC donors (total),Family planning,Sierra Leone,1.498571895,3.369686047,8.093788303,4.289877174,5.081955869999999,29
DAC donors (total),Family planning,Angola,1.439867101,1.414897399,1.34115671,1.0190563199999998,4.457790932999999,30
DAC donors (total),Family planning,Burundi,3.8997366739999997,0.975674431,3.199108451,3.86208961,4.120063998,31
DAC donors (total),Family planning,Chad,0.9822130500000001,2.3751172900000004,2.73422513,2.931365678,3.9934520730000003,32
DAC donors (total),Family planning,Guatemala,2.53199064,5.453873075,1.587694998,4.976044523,3.5354500320000004,33
DAC donors (total),Family planning,"Eastern Africa, regional",0.0,0.0,1.313327433,1.7949732539999999,3.3294691659999995,34
DAC donors (total),Family planning,"South of Sahara, regional",19.547714311,17.601261722,7.295664276999999,8.580233276,2.993059499,35
DAC donors (total),Family planning,Ghana,15.231959618,2.637451761,4.559970549,4.479750126,2.939433838,36
DAC donors (total),Family planning,Myanmar,0.296799614,0.6205735130000001,0.616001285,0.8931138879999999,2.728330278,37
DAC donors (total),Family planning,Zimbabwe,3.332919681,6.926051610999999,4.740315454,2.4209913939999996,2.565237444,38
DAC donors (total),Family planning,"Asia, regional",2.79798439,3.151284258,1.224924044,3.6848719269999997,2.478524633,39
DAC donors (total),Family planning,Guinea,5.156303327,1.7031724909999997,2.418862646,4.285821729999999,2.3857749349999997,40
DAC donors (total),Family planning,Afghanistan,8.407853871,30.639814146999996,8.596965736,12.464323332,2.341264235,41
DAC donors (total),Family planning,Iraq,0.000570996,0.001286118,0.0,2.55875896,2.23956222,42
DAC donors (total),Family planning,Togo,0.3677985,0.24542069,0.1638655,0.12273894199999999,2.1200800639999997,43
DAC donors (total),Family planning,Benin,5.059227118,5.295680366999999,1.576104881,1.251001887,1.6063647479999998,44
DAC donors (total),Family planning,CÃ´te d'Ivoire,6.405980231,4.682236866999999,2.44583394,3.006294488,1.495555574,45
DAC donors (total),Family planning,"Oceania, regional",0.0,0.77825539,1.618707367,1.213890711,1.4599358599999999,46
DAC donors (total),Family planning,"South Asia, regional",0.0,0.0,0.0,0.0,0.9897411480000001,47
DAC donors (total),Family planning,Dominican Republic,0.70742402,0.15751163,0.144661535,0.313394861,0.9896560999999999,48
DAC donors (total),Family planning,Yemen,2.637420016,1.0429164,3.502361493,1.56634156,0.8432110260000001,49
DAC donors (total),Family planning,"Caribbean & Central America, regional",0.0,0.0,0.0,0.0,0.791792738,50
DAC donors (total),Family planning,"America, regional",1.836005114,3.1620059749999996,0.6200189360000001,2.589323646,0.7594014459999999,51
DAC donors (total),Family planning,"Southern Africa, regional",0.0,0.0,0.0,0.174155454,0.6955899280000001,52
DAC donors (total),Family planning,Colombia,0.0,0.579266674,1.408507646,0.655873753,0.650260615,53
DAC donors (total),Family planning,Peru,0.6165491499999999,0.21234958499999998,0.318526985,0.308180425,0.646219455,54
DAC donors (total),Family planning,"South & Central Asia, regional",0.0,0.08703984299999999,0.08576962199999999,0.09479035999999999,0.6337552860000001,55
DAC donors (total),Family planning,Kiribati,0.407814186,0.777030369,0.832264524,0.42467479799999996,0.60775954,56
DAC donors (total),Family planning,Lao People's Democratic Republic,0.14517485,0.226915478,0.217129522,0.79510429,0.594932424,57
DAC donors (total),Family planning,Bolivia,0.283655993,0.36539871799999996,0.19123405,0.32648496,0.53233267,58
DAC donors (total),Family planning,Timor-Leste,0.9671876919999999,0.9733138100000001,1.3727959029999999,1.509230734,0.521948486,59
DAC donors (total),Family planning,Papua New Guinea,2.52146822,1.1163442700000001,1.038523234,5.0716753820000005,0.5171471400000001,60
DAC donors (total),Family planning,"Middle East, regional",0.0,0.173128613,0.0,0.24088397899999997,0.49658897599999996,61
DAC donors (total),Family planning,West Bank and Gaza Strip,2.721392178,0.840233327,0.626223962,0.505574199,0.488997625,62
DAC donors (total),Family planning,Vanuatu,0.16985531899999998,0.6355879879999999,0.6983246320000001,0.239622761,0.485732533,63
DAC donors (total),Family planning,Fiji,0.070721836,0.49229303799999996,0.48782547200000004,0.20869183,0.483891332,64
DAC donors (total),Family planning,Solomon Islands,0.0,0.49229303799999996,0.48782547200000004,0.171394408,0.45766373200000005,65
DAC donors (total),Family planning,Tonga,0.0,0.49231374399999994,0.48782547200000004,0.04965496,0.456947896,66
DAC donors (total),Family planning,Samoa,0.0,0.49229303799999996,0.48782547200000004,0.048751784,0.456947896,67
DAC donors (total),Family planning,Cameroon,4.9064265570000005,4.191074599999999,1.9610374099999999,0.576199581,0.42651335,68
DAC donors (total),Family planning,Somalia,2.60591688,1.8145778799999996,3.5767844619999996,2.313466881,0.411835798,69
DAC donors (total),Family planning,Venezuela,0.0,0.0,0.0,0.0,0.40545894899999996,70
DAC donors (total),Family planning,Ecuador,0.0,0.0,0.29943799899999995,0.137435949,0.38324661699999996,71
DAC donors (total),Family planning,Mauritania,0.13315666,0.0,0.0,0.0850045,0.320432469,72
DAC donors (total),Family planning,Nicaragua,0.107742943,0.013535011,0.5701831259999999,0.45010385399999997,0.294707029,73
DAC donors (total),Family planning,Cambodia,5.2022292519999995,1.2413142480000001,0.223402827,1.923342646,0.286671963,74
DAC donors (total),Family planning,Gabon,0.0,0.0,0.0,0.0,0.24618015399999998,75
DAC donors (total),Family planning,Tunisia,0.0,0.0,0.0,0.0,0.237308768,76
DAC donors (total),Family planning,Indonesia,0.8406334609999999,0.6006752270000001,0.7694958809999999,2.0522644,0.236070374,77
DAC donors (total),Family planning,Gambia,0.0,0.0,0.0,0.022242418,0.208728212,78
DAC donors (total),Family planning,Guinea-Bissau,0.0,0.0,0.0,0.0,0.208728212,79
DAC donors (total),Family planning,Honduras,0.0013444269999999998,0.018494476,0.029601383,0.19696533499999996,0.17247047999999998,80
DAC donors (total),Family planning,South Africa,0.0,0.008619347000000001,0.567311689,0.339676649,0.15891873899999998,81
DAC donors (total),Family planning,Paraguay,0.0,0.0,0.0,0.0,0.130133372,82
DAC donors (total),Family planning,Guyana,0.0,0.0,0.0,0.14145165999999998,0.091459627,83
DAC donors (total),Family planning,El Salvador,0.0,0.29264538500000004,0.035164745,0.127887445,0.07994443,84
DAC donors (total),Family planning,Lebanon,0.19721314599999998,0.48574961499999997,0.660726729,1.2954312469999998,0.07226738399999999,85
DAC donors (total),Family planning,Congo,0.0,0.0,0.0,0.033658368,0.062051972000000004,86
DAC donors (total),Family planning,Sri Lanka,0.34605935,0.03407616,0.0,0.14625338,0.05913535,87
DAC donors (total),Family planning,Morocco,0.0,0.04529749,0.044960600999999996,0.041603183999999994,0.056719347,88
DAC donors (total),Family planning,Central African Republic,0.010051182,0.005530950000000001,0.0,0.044485738000000004,0.048516776000000005,89
DAC donors (total),Family planning,Dominica,0.0,0.0,0.0,0.0,0.048036407999999996,90
DAC donors (total),Family planning,Grenada,0.0,0.0,0.0,0.0,0.048036407999999996,91
DAC donors (total),Family planning,Saint Lucia,0.0,0.0,0.0,0.0,0.048036407999999996,92
DAC donors (total),Family planning,Saint Vincent and the Grenadines,0.0,0.0,0.0,0.0,0.048036407999999996,93
DAC donors (total),Family planning,Sudan,0.2978191,0.020172821,0.013244137,0.022387000999999997,0.039770536,94
DAC donors (total),Family planning,Tuvalu,0.0,0.0,0.0,0.044058424,0.023658084000000003,95
DAC donors (total),Family planning,Thailand,0.0,0.0,0.00029504399999999995,0.0,0.015580772,96
DAC donors (total),Family planning,Malaysia,0.0,0.0,0.0,0.0,0.00992452,97
DAC donors (total),Family planning,Mexico,0.0,0.025554162,0.0,0.0,0.00841204,98
DAC donors (total),Family planning,Viet Nam,0.062296465999999995,0.002495566,0.0,0.9583801679999999,0.0076848839999999995,99
DAC donors (total),Family planning,Botswana,0.0,0.0,0.0,0.06642132199999999,0.0035629000000000004,100
DAC donors (total),Family planning,Namibia,0.0,0.0,0.0,0.060155282,0.0035629000000000004,101
DAC donors (total),Family planning,"Far East Asia, regional",0.0,0.0,0.0,0.005676402,0.001599292,102
DAC donors (total),Family planning,Azerbaijan,0.0,0.0,0.0,0.1069,0.0,103
DAC donors (total),Family planning,Bhutan,0.0,0.0,0.0,0.081252316,0.0,104
DAC donors (total),Family planning,Maldives,0.0,0.0,0.0,0.081252316,0.0,105
DAC donors (total),Family planning,Eswatini,0.0,0.0,0.0,0.0475354,0.0,106
DAC donors (total),Family planning,Lesotho,0.0,0.0,0.0,0.0475354,0.0,107
DAC donors (total),Family planning,Kyrgyzstan,0.14462073399999997,0.09970135399999999,0.059158459999999996,0.03569391,0.0,108
DAC donors (total),Family planning,Ukraine,0.0,1.7103999999999998e-05,0.0,0.007425642,0.0,109
DAC donors (total),Family planning,Tajikistan,0.0,1.86340994,0.0761541,0.0,0.0,110
DAC donors (total),Family planning,Serbia,0.0,0.0,0.00109018,0.0,0.0,111
DAC donors (total),Family planning,Mongolia,0.0,0.050739559999999996,0.0,0.0,0.0,112
DAC donors (total),Family planning,Armenia,0.10455782099999998,0.049291589999999996,0.0,0.0,0.0,113
DAC donors (total),Family planning,Brazil,0.0,0.000887706,0.0,0.0,0.0,114
DAC donors (total),Family planning,TÃ¼rkiye,0.0,0.00013896999999999998,0.0,0.0,0.0,115
DAC donors (total),Family planning,"South America, regional",0.0033105800000000005,0.0,0.0,0.0,0.0,116
DAC donors (total),Reproductive health care and family planning,Unspecified,727.7462687120001,570.974709676,492.864179553,457.61511289399994,513.9736786379999,1
DAC donors (total),Reproductive health care and family planning,Mozambique,101.658092114,70.397180661,60.447801747,74.274362956,75.248647145,2
DAC donors (total),Reproductive health care and family planning,Ethiopia,196.347124496,167.18071036799998,126.390200341,100.84558020399999,71.64532306,3
DAC donors (total),Reproductive health care and family planning,Democratic Republic of the Congo,62.330073751,74.852610595,65.48723675,106.144206555,70.722196026,4
DAC donors (total),Reproductive health care and family planning,Nigeria,89.49600626399999,90.691517041,97.563698531,81.283809684,64.12318413199999,5
DAC donors (total),Reproductive health care and family planning,Uganda,50.694132757999995,63.182004495,65.193660475,70.956506858,56.44517469,6
DAC donors (total),Reproductive health care and family planning,South Sudan,40.802364783,59.453816388,62.312939067,62.123449084,55.122533241999996,7
DAC donors (total),Reproductive health care and family planning,"Africa, regional",87.191479633,193.963624026,111.283424621,103.934882741,54.887170661,8
DAC donors (total),Reproductive health care and family planning,Tanzania,82.664919962,74.23895354,99.293431347,54.977954959,48.080002782,9
DAC donors (total),Reproductive health care and family planning,"South of Sahara, regional",88.681105393,86.526903127,71.89854540099999,58.771506455,41.530656320999995,10
DAC donors (total),Reproductive health care and family planning,Niger,11.291007376,26.058012724,30.842132727,31.710992517999998,40.88760207599999,11
DAC donors (total),Reproductive health care and family planning,CÃ´te d'Ivoire,10.788506547,9.319245355,10.539026628,10.742978566999998,40.782765214,12
DAC donors (total),Reproductive health care and family planning,Mali,50.439857907000004,57.402190824,43.818388314,42.171946421,40.479891268,13
DAC donors (total),Reproductive health care and family planning,Benin,22.032922877999997,26.269792613,16.398590154,21.399216552,36.146335500999996,14
DAC donors (total),Reproductive health care and family planning,Afghanistan,28.938226377,72.75741836699999,29.444786221,37.482870231999996,35.174947681999996,15
DAC donors (total),Reproductive health care and family planning,Malawi,86.54282893499999,60.19117072899999,49.246376499,34.013976829,34.841848029999994,16
DAC donors (total),Reproductive health care and family planning,"Western Africa, regional",0.0,0.49228816000000003,9.715085204,40.247726647,32.302823669999995,17
DAC donors (total),Reproductive health care and family planning,Zambia,52.259149824999994,47.528134249000004,36.000986026999996,24.189210863,30.813526820999996,18
DAC donors (total),Reproductive health care and family planning,Rwanda,28.569563420999998,23.727786689999995,27.918806769999996,35.727846458,28.498998471,19
DAC donors (total),Reproductive health care and family planning,Bangladesh,80.740753732,53.655629008000005,55.211469955,44.717649561,28.38950193,20
DAC donors (total),Reproductive health care and family planning,Kenya,67.286388553,60.72942119299999,39.641759183000005,25.760475790999998,25.806963336,21
DAC donors (total),Reproductive health care and family planning,Madagascar,21.751583355999998,24.983277529999995,26.910900468999998,24.189753748,25.105307586000002,22
DAC donors (total),Reproductive health care and family planning,Sierra Leone,32.23736759,30.142965239,35.509951114,22.972111419,23.144736051999995,23
DAC donors (total),Reproductive health care and family planning,Burundi,18.503248728,7.907554115,11.32726542,23.909876722,22.593048008,24
DAC donors (total),Reproductive health care and family planning,Nepal,47.917391534000004,29.377272513,29.406549272999996,25.505926980999998,22.505712138,25
DAC donors (total),Reproductive health care and family planning,Zimbabwe,24.832350974,27.716020368,22.372210921,16.945005472,20.093349255,26
DAC donors (total),Reproductive health care and family planning,India,32.643880382999996,28.705616978,25.513314966,18.639014998999997,19.660505393,27
DAC donors (total),Reproductive health care and family planning,Senegal,36.584503199,35.821105122,27.009220993,23.200705786999997,19.323780329999998,28
DAC donors (total),Reproductive health care and family planning,Liberia,40.364108535999996,14.146457091999999,17.43697186,16.991241369999997,17.975541954,29
DAC donors (total),Reproductive health care and family planning,Burkina Faso,5.8845989119999995,3.994282061,16.798619988,13.776866648999999,16.124384504,30
DAC donors (total),Reproductive health care and family planning,Jordan,46.206192376,40.75243064599999,42.874279719,29.32919645,14.922409583,31
DAC donors (total),Reproductive health care and family planning,Pakistan,71.223102875,48.117526112,45.228891092,36.790712669,14.72782822,32
DAC donors (total),Reproductive health care and family planning,Indonesia,17.821786914,20.708867395,17.662205476,20.738136959,14.252714712,33
DAC donors (total),Reproductive health care and family planning,Guinea,22.481387862,16.664179532,11.690798849,12.948879686999998,13.900563566999999,34
DAC donors (total),Reproductive health care and family planning,Yemen,14.637951438,12.898034475,16.142402114,17.860560725000003,13.060704272,35
DAC donors (total),Reproductive health care and family planning,Myanmar,17.919688896,21.379556577,14.991923396999999,18.083765736999997,13.057022617,36
DAC donors (total),Reproductive health care and family planning,Ghana,30.45960757,14.522215440999998,13.201579579,12.880040494,12.752254571,37
DAC donors (total),Reproductive health care and family planning,Haiti,68.24777355399999,35.091808201,34.950147091,33.299551129,11.992588255999998,38
DAC donors (total),Reproductive health care and family planning,Philippines,21.194886343,17.499467235999997,17.047531772,23.310679286999996,10.788350215,39
DAC donors (total),Reproductive health care and family planning,Cameroon,8.083075756000001,6.486547205999999,5.622499465999999,9.868348035,9.540629894999999,40
DAC donors (total),Reproductive health care and family planning,"Asia, regional",5.987905552999999,8.772744564,9.262662817999999,13.75081277,9.081939645999999,41
DAC donors (total),Reproductive health care and family planning,Guatemala,7.816688945,12.095110412,7.926820821,11.954776895999998,8.606485116,42
DAC donors (total),Reproductive health care and family planning,Togo,3.792900395,4.091698537999999,6.153585326999999,6.6219191980000005,7.509871861,43
DAC donors (total),Reproductive health care and family planning,Egypt,4.980500685,8.761065044999999,6.993539333999999,6.237002329,6.877196677,44
DAC donors (total),Reproductive health care and family planning,Somalia,27.565612407999996,21.925289464,22.523916996999997,14.819932945,6.618519754,45
DAC donors (total),Reproductive health care and family planning,Iraq,1.450166186,0.684599721,0.647804238,5.321689894,6.154900338999999,46
DAC donors (total),Reproductive health care and family planning,Chad,2.630973657,4.279414744,4.341737842000001,4.624186059,5.727556724,47
DAC donors (total),Reproductive health care and family planning,Angola,3.9937489299999998,1.896036533,1.7700534159999999,1.3645763899999999,5.489369454999999,48
DAC donors (total),Reproductive health care and family planning,Sudan,1.7439499180000002,4.13744693,5.869752829,4.432265443,5.382562282,49
DAC donors (total),Reproductive health care and family planning,Cambodia,12.91257689,7.290464846,7.558046645,10.81312484,5.286800616,50
DAC donors (total),Reproductive health care and family planning,Kyrgyzstan,6.430888243999999,3.524990798,3.9249596469999997,4.538054343,4.532821375,51
DAC donors (total),Reproductive health care and family planning,"Eastern Africa, regional",0.0,0.0,1.632549989,3.194417413,4.420808772999999,52
DAC donors (total),Reproductive health care and family planning,West Bank and Gaza Strip,6.204184745999999,5.779446655,2.939207149,7.485211449,4.365568656,53
DAC donors (total),Reproductive health care and family planning,Lao People's Democratic Republic,4.9765761159999995,0.260010568,5.658058946,1.519052121,4.225709537,54
DAC donors (total),Reproductive health care and family planning,Venezuela,0.0,0.0,0.0,5.7726,3.7468084049999995,55
DAC donors (total),Reproductive health care and family planning,"America, regional",4.972780869,7.050689457999999,1.890734558,5.529615154,3.615651787,56
DAC donors (total),Reproductive health care and family planning,Tajikistan,4.053453124,5.460739452,3.365901727,2.792554844,3.256950341,57
DAC donors (total),Reproductive health care and family planning,"Southern Africa, regional",0.0,0.0,0.895219666,1.8194088659999998,2.968667812,58
DAC donors (total),Reproductive health care and family planning,"Caribbean & Central America, regional",1.329162246,0.0,0.22480300499999997,0.0,2.8334939759999997,59
DAC donors (total),Reproductive health care and family planning,"Oceania, regional",1.4971622619999998,1.840376283,2.657159424,2.3200683709999996,2.785141917,60
DAC donors (total),Reproductive health care and family planning,Tunisia,0.004103358,0.554553702,0.0,0.077798035,2.727116668,61
DAC donors (total),Reproductive health care and family planning,Peru,2.3707447299999997,2.030031787,2.3050312980000003,1.843885427,2.593558853,62
DAC donors (total),Reproductive health care and family planning,Ukraine,0.0,0.001002229,0.00862544,0.166883774,2.364050178,63
DAC donors (total),Reproductive health care and family planning,Bolivia,6.369682385,3.530733945,2.852297593,2.989950138,2.250542331,64
DAC donors (total),Reproductive health care and family planning,Colombia,0.986193302,1.2723103,2.3912177199999998,7.154747088,2.169934765,65
DAC donors (total),Reproductive health care and family planning,"South Asia, regional",0.0,0.0,0.115736777,0.056432778999999995,2.085198622,66
DAC donors (total),Reproductive health care and family planning,Lebanon,0.282415816,1.4691860639999998,2.2032592419999997,2.4998748179999994,1.914555751,67
DAC donors (total),Reproductive health care and family planning,Syrian Arab Republic,2.293981964,8.249388202999999,4.09948838,2.017925337,1.808859354,68
DAC donors (total),Reproductive health care and family planning,Sri Lanka,2.8864384899999997,3.6484911449999995,4.23017296,2.079332922,1.804186721,69
DAC donors (total),Reproductive health care and family planning,Mauritania,1.005597777,1.5990514560000002,0.214432852,0.644444962,1.615892821,70
DAC donors (total),Reproductive health care and family planning,Uzbekistan,8.910096439999998,0.011699484999999999,0.386873028,0.47191504,1.57642864,71
DAC donors (total),Reproductive health care and family planning,Central African Republic,0.107426366,0.109897044,0.020049324,0.207598908,1.468124296,72
DAC donors (total),Reproductive health care and family planning,El Salvador,1.2605234680000001,1.6793034580000001,1.864807564,1.310158798,1.248621926,73
DAC donors (total),Reproductive health care and family planning,"South & Central Asia, regional",0.0,0.08703984299999999,0.08576962199999999,0.09479035999999999,1.247209288,74
DAC donors (total),Reproductive health care and family planning,Papua New Guinea,11.106874894,5.533143272,4.129480709999999,14.813372977,1.221929604,75
